Number	Token	Language	Named Entity	POS	Universal Dependency	Sentence
5094	lavadora	Spn	O	NOUN	NOUN	s205
5095	and	Eng	O	CONJ	CCONJ	s205
5096	dry	Eng	O	VERB	VERB	s205
5097	them	Eng	O	PRON	PRON	s205
5098	en	Spn	O	ADP	ADP	s205
5099	ese	Spn	O	DET	DET	s205
5100	bizarre	Eng	O	ADJ	ADJ	s205
5101	gas	Eng	O	ADJ	ADJ	s205
5102	closet	Eng	O	NOUN	NOUN	s205
5103	en	Spn	O	ADP	ADP	s205
5104	la	Spn	O	DET	DET	s205
5105	cocina	Spn	O	NOUN	NOUN	s205
5106	,	Spn	O	.	PUNCT	s205
5107	que	Spn	O	CONJ	SCONJ	s205
5108	yo	Spn	O	PRON	PRON	s205
5109	pensé	Spn	O	VERB	VERB	s205
5110	all	Eng	O	PRT	PART	s205
5111	Argentines	Spn	O/ORG	NOUN	PROPN	s205
5112	must	Eng	O	VERB	AUX	s205
5113	have	Eng	O	VERB	VERB	s205
5114	,	Eng	O	.	PUNCT	s205
5115	hasta	Spn	O	ADP	ADP	s205
5116	que	Spn	O	CONJ	SCONJ	s205
5117	Gustavo	Spn	PERSON/PERS	NOUN	PROPN	s205
5118	vino	Spn	O	VERB	VERB	s205
5119	de	Spn	O	ADP	ADP	s205
5120	La	Spn	ORGANIZATION/O	DET	DET	s205
5121	Plata	Spn	ORGANIZATION/ORG	NOUN	PROPN	s205
5122	y	Spn	O	CONJ	CCONJ	s205
5123	me	Spn	O	PRON	PRON	s205
5124	dijo	Spn	O	VERB	VERB	s205
5125	no	Spn	O	PRT	PART	s205
5126	way	Eng	O	PRT	PART	s205
5127	!	Eng	O	.	PUNCT	s205
5128	Definitely	Eng	O	ADV	ADV	s206
5129	not	Eng	O	ADV	ADV	s206
5130	!	Eng	O	.	PUNCT	s206
5131	Que	Spn	O	PRT	PART	s207
5132	eso	Spn	O	PRON	PRON	s207
5133	era	Spn	O	VERB	VERB	s207
5134	una	Spn	O	DET	DET	s207
5135	especie	Spn	O	NOUN	NOUN	s207
5136	de	Spn	O	ADP	ADP	s207
5137	artefacto	Spn	O	NOUN	NOUN	s207
5138	,	Spn	O	.	PUNCT	s207
5139	antique	Spn	O	ADJ	ADJ	s207
5140	,	Spn	O	.	PUNCT	s207
5141	primitive	Eng	O	ADJ	ADJ	s207
5142	.	Eng	O	.	PUNCT	s207
5143	Escribí	Spn	O	VERB	VERB	s208
5144	a	Spn	O	PRT	PART	s208
5145	pesar	Spn	O	ADV	ADV	s208
5146	de	Spn	O	ADP	ADP	s208
5147	no	Spn	O	ADV	ADV	s208
5148	tener	Spn	O	VERB	VERB	s208
5149	mucama	Spn	O	NOUN	NOUN	s208
5150	,	Spn	O	.	PUNCT	s208
5151	a	Eng	O	DET	DET	s208
5152	fact	Eng	O/ORG	NOUN	PROPN	s208
5153	that	Eng	O/ORG	ADP	ADP	s208
5154	astounded	Eng	O/ORG	VERB	VERB	s208
5155	a	Eng	O	PRT	PART	s208
5156	casi	Spn	O	ADV	ADV	s208
5157	todas	Spn	O	ADV	ADV	s208
5158	mi	Spn	O	DET	DET	s208
5159	amigas	Spn	O	NOUN	NOUN	s208
5160	who	Eng	O	PRON	PRON	s208
5161	—	Eng	O	.	PUNCT	s208
5162	o	Spn	O	X	X	s208
5163	obstante	Spn	O	ADV	ADV	s208
5164	QUOTE-SYMBOL	Spn	O	.	PUNCT	s208
5165	la	Spn	O	DET	DET	s208
5166	crisisQUOTE-SYMBOL	Eng	O	X	X	s208
5167	—	Eng	O	.	PUNCT	s208
5168	T	Eng	O/OTROS	X	X	s208
5169	continued	Eng	O	VERB	VERB	s208
5170	to	Eng	O	PRT	PART	s208
5171	employ	Eng	O	VERB	VERB	s208
5172	a	Eng	O	DET	DET	s208
5173	domestic	Eng	O	ADJ	ADJ	s208
5174	servant	Eng	O	NOUN	NOUN	s208
5175	.	Eng	O	.	PUNCT	s208
5176	Al	Spn	O	ADP	ADP	s209
5177	menos	Spn	O	ADV	ADV	s209
5178	unas	Spn	O	DET	DET	s209
5179	horitas	Spn	O	NOUN	NOUN	s209
5180	por	Spn	O	ADP	ADP	s209
5181	semana	Spn	O	NOUN	NOUN	s209
5182	,	Spn	O	.	PUNCT	s209
5183	¿eh	Spn	O	PRT	PART	s209
5184	Susi	Spn	PERSON/PERS	NOUN	PROPN	s209
5185	?	Spn	O	.	PUNCT	s209
5186	Escribí	Spn	O	VERB	VERB	s210
5187	no	Spn	O	ADV	ADV	s210
5188	obtante	Spn	O	X	X	s210
5189	o	Spn	O	CONJ	CCONJ	s210
5190	—	Spn	O	.	PUNCT	s210
5191	o	Spn	O	X	X	s210
5192	claro	Spn	O	ADJ	ADJ	s210
5193	de	Spn	O	ADP	ADP	s210
5194	una	Spn	O	DET	DET	s210
5195	puta	Spn	O	ADJ	ADJ	s210
5196	vez	Spn	O	NOUN	NOUN	s210
5197	—	Spn	O	.	PUNCT	s210
5198	z	Spn	O	X	X	s210
5199	because	Eng	O	ADP	ADP	s210
5200	of	Eng	O	ADP	ADP	s210
5201	esa	Spn	O	DET	DET	s210
5202	constante	Spn	O	ADJ	ADJ	s210
5203	,	Spn	O	.	PUNCT	s210
5204	opresiva	Spn	O	ADJ	ADJ	s210
5205	humedad	Spn	O	NOUN	NOUN	s210
5206	porteña	Spn	O	ADJ	ADJ	s210
5207	.	Spn	O	.	PUNCT	s210
5208	I	Eng	O	PRON	PRON	s211
5209	mean	Eng	O	VERB	VERB	s211
5210	,	Eng	O	.	PUNCT	s211
5211	not	Eng	O	ADV	ADV	s211
5212	only	Eng	O	ADV	ADV	s211
5213	after	Eng	O	ADP	ADP	s211
5214	los	Spn	O	DET	DET	s211
5215	QUOTE-SYMBOL	Spn	O	.	PUNCT	s211
5216	estragos	Spn	O	NOUN	NOUN	s211
5217	acuáticos	Spn	O	ADJ	ADJ	s211
5218	QUOTE-SYMBOL	Spn	O	.	PUNCT	s211
5219	(	Spn	O	.	PUNCT	s211
5220	as	Eng	O	ADV	ADV	s211
5221	I	Eng	O/ORG	PRON	PRON	s211
5222	hyper-dramatically	Eng	O/ORG	ADV	ADV	s211
5223	termed	Eng	O/ORG	VERB	VERB	s211
5224	the	Eng	O/ORG	DET	DET	s211
5225	bursting	Eng	O/ORG	NOUN	PROPN	s211
5226	de	Spn	O	ADP	ADP	s211
5227	las	Spn	O	DET	DET	s211
5228	ancient	Eng	O	ADJ	ADJ	s211
5229	cañerías	Spn	O	NOUN	NOUN	s211
5230	en	Spn	O	ADP	ADP	s211
5231	el	Spn	O	DET	DET	s211
5232	departamento	Spn	O	NOUN	NOUN	s211
5233	de	Spn	O	ADP	ADP	s211
5234	arriba	Spn	O	ADV	ADV	s211
5235	—	Spn	O	.	PUNCT	s211
5236	while	Eng	O/ORG	ADP	ADP	s211
5237	we	Eng	O/ORG	PRON	PRON	s211
5238	were	Eng	O/ORG	VERB	VERB	s211
5239	out	Eng	O/ORG	ADP	ADP	s211
5240	of	Eng	O/ORG	ADP	ADP	s211
5241	the	Eng	O/ORG	DET	DET	s211
5242	country	Eng	O/ORG	NOUN	PROPN	s211
5243	—	Eng	O	.	PUNCT	s211
5244	y	Spn	O	CONJ	CCONJ	s211
5245	sus	Spn	O	DET	DET	s211
5246	consecuencias	Spn	O	NOUN	NOUN	s211
5247	:	Spn	O	.	PUNCT	s211
5248	moho	Spn	O	NOUN	NOUN	s211
5249	and	Eng	O	CONJ	CCONJ	s211
5250	water	Eng	O	ADJ	ADJ	s211
5251	damage	Eng	O	NOUN	NOUN	s211
5252	,	Eng	O	.	PUNCT	s211
5253	un	Spn	O	DET	DET	s211
5254	olor	Spn	O	NOUN	NOUN	s211
5255	a	Eng	O	ADP	ADP	s211
5256	Mississippi	Eng	LOCATION/ORG	NOUN	PROPN	s211
5257	that	Eng	O/ORG	ADP	ADP	s211
5258	would	Eng	O/ORG	VERB	AUX	s211
5259	dog	Eng	O/ORG	VERB	VERB	s211
5260	that	Eng	O/ORG	DET	DET	s211
5261	apartment	Eng	O/ORG	NOUN	PROPN	s211
5262	for	Eng	O/ORG	ADP	ADP	s211
5263	the	Eng	O/ORG	DET	DET	s211
5264	next	Eng	O/ORG	ADJ	ADJ	s211
5265	seven	Eng	O/ORG	NUM	NUM	s211
5266	months	Eng	O/ORG	NOUN	PROPN	s211
5267	,	Eng	O	.	PUNCT	s211
5268	a	Spn	O	PRT	PART	s211
5269	veces	Spn	O	ADV	ADV	s211
5270	más	Spn	O	ADV	ADV	s211
5271	,	Spn	O	.	PUNCT	s211
5272	a	Spn	O	PRT	PART	s211
5273	veces	Spn	O	ADV	ADV	s211
5274	menos	Spn	O	ADV	ADV	s211
5275	,	Spn	O	.	PUNCT	s211
5276	like	Eng	O	ADP	ADP	s211
5277	our	Eng	O	DET	DET	s211
5278	own	Eng	O	ADJ	ADJ	s211
5279	private	Eng	O	ADJ	ADJ	s211
5280	weather	Eng	O	ADJ	ADJ	s211
5281	system	Eng	O	NOUN	NOUN	s211
5282	)	Eng	O	.	PUNCT	s211
5283	sino	Spn	O	CONJ	CCONJ	s211
5284	every	Eng	O	DET	DET	s211
5285	day	Eng	O	NOUN	NOUN	s211
5286	.	Eng	O	.	PUNCT	s211
5287	Una	Spn	O	DET	DET	s212
5288	especie	Spn	O	NOUN	NOUN	s212
5289	de	Spn	O	ADP	ADP	s212
5290	damp	Eng	O	NOUN	NOUN	s212
5291	my	Eng	O	DET	DET	s212
5292	Califas-	Eng	O	ADJ	ADJ	s212
5293	,	Eng	O	.	PUNCT	s212
5294	Spain-	Eng	O/ORG	ADJ	ADJ	s212
5295	and	Eng	O/ORG	CONJ	CCONJ	s212
5296	Africa-habituated	Eng	O/ORG	ADJ	ADJ	s212
5297	cuerpo	Spn	O/ORG	NOUN	PROPN	s212
5298	was	Eng	O/ORG	VERB	AUX	s212
5299	simply	Eng	O/ORG	ADV	ADV	s212
5300	not	Eng	O/ORG	ADV	ADV	s212
5301	built	Eng	O/ORG	VERB	VERB	s212
5302	for	Eng	O/ORG	ADP	ADP	s212
5303	.	Eng	O	.	PUNCT	s212
5304	Una	Spn	O	DET	DET	s213
5305	humedad	Spn	O	NOUN	NOUN	s213
5306	that	Eng	O/ORG	ADP	ADP	s213
5307	all	Eng	O/ORG	PRT	PART	s213
5308	(	Eng	O	.	PUNCT	s213
5309	five	Eng	O/ORG	NUM	NUM	s213
5310	months	Eng	O/ORG	NOUN	PROPN	s213
5311	of	Eng	O/ORG	ADP	ADP	s213
5312	)	Eng	O	.	PUNCT	s213
5313	summer	Eng	O/ORG	NOUN	PROPN	s213
5314	turns	Eng	O/ORG	VERB	VERB	s213
5315	the	Eng	O/ORG	DET	DET	s213
5316	soft	Eng	O/ORG	ADJ	ADJ	s213
5317	,	Eng	O	.	PUNCT	s213
5318	dense	Spn	O	ADJ	ADJ	s213
5319	pile	Eng	O	NOUN	NOUN	s213
5320	of	Eng	O	ADP	ADP	s213
5321	the	Eng	O	DET	DET	s213
5322	unusual	Eng	O	NOUN	NOUN	s213
5323	—	Eng	O	.	PUNCT	s213
5324	l	Spn	O	X	X	s213
5325	Argentina	Spn	LOCATION/LUG	NOUN	PROPN	s213
5326	—	Spn	O	.	PUNCT	s213
5327	a	Spn	O	X	X	s213
5328	moqueta	Spn	O	NOUN	NOUN	s213
5329	into	Eng	O	ADP	ADP	s213
5330	a	Eng	O	DET	DET	s213
5331	spongey	Eng	O	ADJ	ADJ	s213
5332	pantano	Spn	O	NOUN	NOUN	s213
5333	underfoot	Eng	O	ADV	ADV	s213
5334	,	Eng	O	.	PUNCT	s213
5335	that	Eng	O	ADP	ADP	s213
5336	wilts	Eng	O	VERB	VERB	s213
5337	even	Eng	O	ADV	ADV	s213
5338	freshly-laundered	Eng	O	ADJ	ADJ	s213
5339	and	Eng	O	CONJ	CCONJ	s213
5340	dried-for-hours	Eng	O	ADJ	ADJ	s213
5341	toallas	Spn	O	NOUN	NOUN	s213
5342	into	Eng	O	ADP	ADP	s213
5343	an	Eng	O	DET	DET	s213
5344	hongoladen	Spn	O	X	X	s213
5345	miasma	Spn	O	NOUN	NOUN	s213
5346	,	Spn	O	.	PUNCT	s213
5347	that	Eng	O	ADP	ADP	s213
5348	frizzes	Eng	O	VERB	VERB	s213
5349	and	Eng	O	CONJ	CCONJ	s213
5350	puffs	Eng	O	VERB	VERB	s213
5351	hair	Eng	O	NOUN	NOUN	s213
5352	heavenward	Eng	O	ADJ	ADJ	s213
5353	y	Spn	O	CONJ	CCONJ	s213
5354	causa	Spn	O	VERB	VERB	s213
5355	que	Spn	O	CONJ	SCONJ	s213
5356	cualquier	Spn	O	ADJ	ADJ	s213
5357	mosquito	Spn	O	ADJ	ADJ	s213
5358	bite	Eng	O	NOUN	NOUN	s213
5359	,	Eng	O	.	PUNCT	s213
5360	thumbnail	Eng	O	ADJ	ADJ	s213
5361	size	Eng	O	NOUN	NOUN	s213
5362	at	Eng	O	ADP	ADP	s213
5363	worst	Eng	O	ADJ	ADJ	s213
5364	in	Eng	O	ADP	ADP	s213
5365	a	Eng	O	DET	DET	s213
5366	normal	Eng	O	ADJ	ADJ	s213
5367	climate	Eng	O	NOUN	NOUN	s213
5368	,	Eng	O	.	PUNCT	s213
5369	se	Spn	O	PRT	PART	s213
5370	convierta	Spn	O	VERB	VERB	s213
5371	en	Spn	O	ADP	ADP	s213
5372	throbbing	Eng	O	ADJ	ADJ	s213
5373	huevo	Spn	O	NOUN	NOUN	s213
5374	de	Spn	O	ADP	ADP	s213
5375	avestruz	Spn	O	NOUN	NOUN	s213
5376	,	Spn	O	.	PUNCT	s213
5377	y	Spn	O	CONJ	CCONJ	s213
5378	para	Spn	O	ADP	ADP	s213
5379	peor	Spn	O	NOUN	NOUN	s213
5380	,	Spn	O	.	PUNCT	s213
5381	te	Spn	O	PRON	PRON	s213
5382	pone	Spn	O	VERB	VERB	s213
5383	unos	Spn	O	DET	DET	s213
5384	gross	Eng	O	ADJ	ADJ	s213
5385	michelines	Spn	O	NOUN	NOUN	s213
5386	tipo	Spn	O	ADJ	ADJ	s213
5387	watermelon	Eng	O	ADJ	ADJ	s213
5388	rodante	Spn	O	NOUN	NOUN	s213
5389	.	Spn	O	.	PUNCT	s213
5390	Luckily	Eng	O/PERS	ADV	ADV	s214
5391	,	Eng	O	.	PUNCT	s214
5392	this	Eng	O	DET	DET	s214
5393	indignity	Eng	O	NOUN	NOUN	s214
5394	I	Eng	O	PRON	PRON	s214
5395	was	Eng	O	VERB	VERB	s214
5396	able	Eng	O	ADJ	ADJ	s214
5397	to	Eng	O	PRT	PART	s214
5398	suffer	Eng	O	VERB	VERB	s214
5399	con	Spn	O	ADP	ADP	s214
5400	el	Spn	O	DET	DET	s214
5401	stalwart	Eng	O	NOUN	NOUN	s214
5402	del	Spn	O	ADP	ADP	s214
5403	Pablo	Spn	PERSON/PERS	NOUN	PROPN	s214
5404	Zambrano	Spn	PERSON/PERS	NOUN	PROPN	s214
5405	quien	Spn	O	ADP	ADP	s214
5406	,	Spn	O	.	PUNCT	s214
5407	pobrecito	Spn	O	NOUN	NOUN	s214
5408	,	Spn	O	.	PUNCT	s214
5409	had	Eng	O	VERB	AUX	s214
5410	chosen	Eng	O	VERB	VERB	s214
5411	to	Eng	O	PRT	PART	s214
5412	visit	Eng	O	VERB	VERB	s214
5413	from	Eng	O	ADP	ADP	s214
5414	Spain	Eng	LOCATION/PERS	NOUN	PROPN	s214
5415	en	Spn	O	ADP	ADP	s214
5416	febrero	Spn	O	NOUN	NOUN	s214
5417	which	Eng	O	ADP	ADP	s214
5418	is	Eng	O	VERB	VERB	s214
5419	,	Eng	O	.	PUNCT	s214
5420	a	Spn	O	DET	DET	s214
5421	diferencia	Spn	O	NOUN	NOUN	s214
5422	de	Spn	O	ADP	ADP	s214
5423	lo	Spn	O	PRON	PRON	s214
5424	que	Spn	O	CONJ	SCONJ	s214
5425	pregona	Spn	O	VERB	VERB	s214
5426	Eliot	Eng	PERSON/PERS	NOUN	PROPN	s214
5427	,	Eng	O	.	PUNCT	s214
5428	thetruecruelest	Eng	O	X	X	s214
5429	month	Eng	O	NOUN	NOUN	s214
5430	.	Eng	O	.	PUNCT	s214
5431	All	Eng	O	ADV	ADV	s215
5432	during	Eng	O	ADP	ADP	s215
5433	February	Eng	O/PERS	NOUN	PROPN	s215
5434	Pablo	Spn	O/PERS	NOUN	PROPN	s215
5435	and	Eng	O	CONJ	CCONJ	s215
5436	I	Eng	O/OTROS	PRON	PRON	s215
5437	pinched	Eng	O	VERB	VERB	s215
5438	our	Eng	O	DET	DET	s215
5439	sides	Eng	O	NOUN	NOUN	s215
5440	and	Eng	O	CONJ	CCONJ	s215
5441	complained	Eng	O	VERB	VERB	s215
5442	,	Eng	O	.	PUNCT	s215
5443	horrorizados	Spn	O	ADJ	ADJ	s215
5444	,	Spn	O	.	PUNCT	s215
5445	de	Spn	O	ADP	ADP	s215
5446	cómo	Spn	O	ADV	ADV	s215
5447	no	Spn	O	ADV	ADV	s215
5448	nos	Spn	O	PRON	PRON	s215
5449	entraba	Spn	O	VERB	VERB	s215
5450	nuestra	Spn	O	DET	DET	s215
5451	ropa	Spn	O	NOUN	NOUN	s215
5452	normal	Eng	O	ADJ	ADJ	s215
5453	.	Eng	O	.	PUNCT	s215
5454	En	Spn	O	ADP	ADP	s216
5455	vez	Spn	O	ADV	ADV	s216
5456	,	Spn	O	.	PUNCT	s216
5457	even	Eng	O	ADV	ADV	s216
5458	the	Eng	O	DET	DET	s216
5459	most	Eng	O	ADJ	ADJ	s216
5460	unfashionably	Eng	O	ADV	ADV	s216
5461	generous-sized	Eng	O	ADJ	ADJ	s216
5462	attire	Eng	O	NOUN	NOUN	s216
5463	poked	Eng	O	VERB	VERB	s216
5464	and	Eng	O	CONJ	CCONJ	s216
5465	jabbed	Eng	O	VERB	VERB	s216
5466	,	Eng	O	.	PUNCT	s216
5467	clung	Eng	O	VERB	VERB	s216
5468	and	Eng	O	CONJ	CCONJ	s216
5469	chafed	Eng	O	VERB	VERB	s216
5470	,	Eng	O	.	PUNCT	s216
5471	haciendo	Spn	O	VERB	VERB	s216
5472	que	Spn	O	CONJ	SCONJ	s216
5473	una	Spn	O	DET	DET	s216
5474	de	Spn	O	ADP	ADP	s216
5475	nuestras	Spn	O	DET	DET	s216
5476	actividades	Spn	O	NOUN	NOUN	s216
5477	predilectas	Spn	O	ADJ	ADJ	s216
5478	fuera	Spn	O	VERB	VERB	s216
5479	tomar	Spn	O	VERB	VERB	s216
5480	vaso	Spn	O	NOUN	NOUN	s216
5481	tras	Spn	O	ADV	ADV	s216
5482	vaso	Spn	O	NOUN	NOUN	s216
5483	de	Spn	O	ADP	ADP	s216
5484	vino	Spn	O	NOUN	NOUN	s216
5485	tinto	Spn	O	ADJ	ADJ	s216
5486	,	Spn	O	.	PUNCT	s216
5487	sentados	Spn	O	ADJ	ADJ	s216
5488	en	Spn	O	ADP	ADP	s216
5489	el	Spn	O	DET	DET	s216
5490	skinny	Eng	O	ADJ	ADJ	s216
5491	bed	Eng	O	NOUN	NOUN	s216
5492	de	Spn	O	ADP	ADP	s216
5493	su	Spn	O	DET	DET	s216
5494	cuarto	Spn	O	NOUN	NOUN	s216
5495	—	Spn	O	.	PUNCT	s216
5496	o	Spn	O	X	X	s216
5497	cuarto	Spn	O	NOUN	NOUN	s216
5498	QUOTE-SYMBOL	Spn	O	.	PUNCT	s216
5499	de	Spn	O	ADP	ADP	s216
5500	la	Spn	O	DET	DET	s216
5501	mucama	Spn	O	NOUN	NOUN	s216
5502	,	Spn	O	.	PUNCT	s216
5503	QUOTE-SYMBOL	Spn	O	.	PUNCT	s216
5504	just	Eng	O/ORG	ADV	ADV	s216
5505	off	Eng	O/ORG	ADP	ADP	s216
5506	the	Eng	O/ORG	DET	DET	s216
5507	kitchen	Eng	O/ORG	NOUN	PROPN	s216
5508	—	Eng	O	.	PUNCT	s216
5509	n	Eng	O	X	X	s216
5510	nostálgicamente	Spn	O	ADV	ADV	s216
5511	(	Spn	O	.	PUNCT	s216
5512	y	Spn	O	CONJ	CCONJ	s216
5513	cotilleando	Spn	O	VERB	VERB	s216
5514	,	Spn	O	.	PUNCT	s216
5515	if	Eng	O	ADP	ADP	s216
5516	truth	Eng	O	NOUN	NOUN	s216
5517	be	Eng	O	VERB	AUX	s216
5518	told	Eng	O	VERB	VERB	s216
5519	,	Eng	O	.	PUNCT	s216
5520	sobre	Spn	O	ADP	ADP	s216
5521	los	Spn	O	DET	DET	s216
5522	ever	Eng	O	ADV	ADV	s216
5523	more	Eng	O	ADJ	ADJ	s216
5524	collagen-puffed	Eng	O	ADJ	ADJ	s216
5525	labios	Spn	O	NOUN	NOUN	s216
5526	de	Spn	O	ADP	ADP	s216
5527	nuestra	Spn	O	DET	DET	s216
5528	adorada	Spn	O	ADJ	ADJ	s216
5529	Melanie	Spn	PERSON/PERS	NOUN	PROPN	s216
5530	,	Spn	O	.	PUNCT	s216
5531	o	Spn	O	CONJ	CCONJ	s216
5532	el	Spn	O	DET	DET	s216
5533	definitely	Eng	O	ADV	ADV	s216
5534	receding	Eng	O	VERB	VERB	s216
5535	hairline	Eng	O	NOUN	NOUN	s216
5536	del	Spn	O	ADP	ADP	s216
5537	Tony	Eng	O/PERS	NOUN	PROPN	s216
5538	Flags	Eng	O/PERS	NOUN	PROPN	s216
5539	)	Eng	O	.	PUNCT	s216
5540	slightly	Eng	O	ADV	ADV	s216
5541	outdated	Eng	O	ADJ	ADJ	s216
5542	copies	Eng	O	NOUN	NOUN	s216
5543	of	Eng	O	ADP	ADP	s216
5544	el	Spn	O	DET	DET	s216
5545	Hola	Spn	O/ORG	NOUN	PROPN	s216
5546	,	Spn	O	.	PUNCT	s216
5547	purchased	Eng	O/ORG	VERB	VERB	s216
5548	for	Eng	O/ORG	ADP	ADP	s216
5549	outlandishly	Eng	O/ORG	ADV	ADV	s216
5550	jacked-up	Eng	O/ORG	ADJ	ADJ	s216
5551	prices	Eng	O	NOUN	NOUN	s216
5552	en	Spn	O	ADP	ADP	s216
5553	nuestro	Spn	O	DET	DET	s216
5554	kiosko	Eng	O	NOUN	NOUN	s216
5555	on	Eng	O	ADP	ADP	s216
5556	Las	Spn	PERSON/O	NOUN	NOUN	s216
5557	Heras	Spn	PERSON/LUG	NOUN	PROPN	s216
5558	.	Spn	O	.	PUNCT	s216
5559	En	Spn	O	ADP	ADP	s217
5560	fin	Spn	O	NOUN	NOUN	s217
5561	escribí	Spn	O	VERB	VERB	s217
5562	,	Spn	O	.	PUNCT	s217
5563	exquisitely	Eng	O	ADV	ADV	s217
5564	conscious	Eng	O	ADJ	ADJ	s217
5565	de	Spn	O	ADP	ADP	s217
5566	que	Spn	O	CONJ	SCONJ	s217
5567	esto	Spn	O	PRON	PRON	s217
5568	no	Spn	O	ADV	ADV	s217
5569	era	Spn	O	VERB	VERB	s217
5570	la	Spn	O	DET	DET	s217
5571	vida	Spn	O	NOUN	NOUN	s217
5572	.	Spn	O	.	PUNCT	s217
5573	I	Eng	O	PRON	PRON	s218
5574	mean	Eng	O	VERB	VERB	s218
5575	,	Eng	O	.	PUNCT	s218
5576	no	Spn	O	ADV	ADV	s218
5577	era	Spn	O	VERB	VERB	s218
5578	mivida	Spn	O	X	X	s218
5579	.	Spn	O	.	PUNCT	s218
5580	Como	Spn	O	ADV	ADV	s219
5581	dijo	Spn	O	VERB	VERB	s219
5582	anoche	Spn	O	NOUN	NOUN	s219
5583	la	Spn	O	DET	DET	s219
5584	poeta	Spn	O	NOUN	NOUN	s219
5585	Carol	Spn	PERSON/PERS	NOUN	PROPN	s219
5586	Muske-Dukes	Eng	PERSON/PERS	NOUN	PROPN	s219
5587	en	Spn	O	ADP	ADP	s219
5588	un	Spn	O	DET	DET	s219
5589	reading	Eng	O	NOUN	NOUN	s219
5590	de	Spn	O	ADP	ADP	s219
5591	su	Spn	O	DET	DET	s219
5592	nuevo	Spn	O	ADJ	ADJ	s219
5593	libro	Spn	O	NOUN	NOUN	s219
5594	Sparrow	Eng	O/PERS	NOUN	PROPN	s219
5595	,	Eng	O	.	PUNCT	s219
5596	about	Eng	O	ADP	ADP	s219
5597	living	Eng	O	VERB	VERB	s219
5598	con	Spn	O	ADP	ADP	s219
5599	su	Spn	O	DET	DET	s219
5600	marido	Spn	O	NOUN	NOUN	s219
5601	(	Spn	O	.	PUNCT	s219
5602	he	Eng	O	PRON	PRON	s219
5603	was	Eng	O	VERB	VERB	s219
5604	an	Eng	O	DET	DET	s219
5605	actor	Spn	O	NOUN	NOUN	s219
5606	)	Spn	O	.	PUNCT	s219
5607	:	Spn	O	.	PUNCT	s219
5608	life	Eng	O	NOUN	NOUN	s219
5609	with	Eng	O	ADP	ADP	s219
5610	him	Eng	O	PRON	PRON	s219
5611	wasn’t	Eng	O	VERB	VERB	s219
5612	normal	Eng	O	NOUN	NOUN	s219
5613	,	Eng	O	.	PUNCT	s219
5614	and	Eng	O	CONJ	CCONJ	s219
5615	I	Eng	O/ORG	PRON	PRON	s219
5616	knew	Eng	O/ORG	VERB	VERB	s219
5617	it	Eng	O/ORG	PRON	PRON	s219
5618	.	Eng	O	.	PUNCT	s219
5619	En	Spn	O	ADP	ADP	s220
5620	Buenos	Spn	LOCATION/LUG	NOUN	PROPN	s220
5621	Aires	Spn	LOCATION/LUG	NOUN	PROPN	s220
5622	,	Spn	O	.	PUNCT	s220
5623	yo	Spn	O	PRON	PRON	s220
5624	poseía	Spn	O	VERB	VERB	s220
5625	una	Spn	O	DET	DET	s220
5626	heightened	Eng	O	ADJ	ADJ	s220
5627	sense	Eng	O	NOUN	NOUN	s220
5628	of	Eng	O	ADP	ADP	s220
5629	awareness	Eng	O	NOUN	NOUN	s220
5630	,	Eng	O	.	PUNCT	s220
5631	the	Eng	O	DET	DET	s220
5632	poignancy	Eng	O	NOUN	NOUN	s220
5633	of	Eng	O	ADP	ADP	s220
5634	imminent	Eng	O	ADJ	ADJ	s220
5635	loss	Eng	O	NOUN	NOUN	s220
5636	.	Eng	O	.	PUNCT	s220
5637	Casi	Spn	O	ADV	ADV	s221
5638	todos	Spn	O	ADJ	ADJ	s221
5639	los	Spn	O	DET	DET	s221
5640	días	Spn	O	NOUN	NOUN	s221
5641	en	Spn	O	ADP	ADP	s221
5642	República	Spn	ORGANIZATION/LUG	NOUN	PROPN	s221
5643	Arabe	Spn	ORGANIZATION/LUG	NOUN	PROPN	s221
5644	Siria	Spn	ORGANIZATION/LUG	NOUN	PROPN	s221
5645	2847	Num	ORGANIZATION/O	NUM	NUM	s221
5646	,	Num	O	.	PUNCT	s221
5647	3ºB	Spn	O	X	X	s221
5648	se	Spn	O	PRT	PART	s221
5649	constituían	Spn	O	VERB	VERB	s221
5650	como	Spn	O	ADV	ADV	s221
5651	un	Spn	O	DET	DET	s221
5652	festín	Spn	O	NOUN	NOUN	s221
5653	.	Spn	O	.	PUNCT	s221
5654	Nothing	Eng	O/PERS	ADV	ADV	s222
5655	felt	Eng	O	VERB	VERB	s222
5656	routine	Eng	O	NOUN	NOUN	s222
5657	.	Eng	O	.	PUNCT	s222
5658	Ni	Spn	O	ADV	ADV	s223
5659	siquiera	Spn	O	ADV	ADV	s223
5660	una	Spn	O	DET	DET	s223
5661	visita	Spn	O	NOUN	NOUN	s223
5662	a	Spn	O	ADP	ADP	s223
5663	la	Spn	O	DET	DET	s223
5664	dentista	Spn	O	NOUN	NOUN	s223
5665	.	Spn	O	.	PUNCT	s223
5666	Especiallyuna	Spn	PERSON/O	X	X	s224
5667	visita	Spn	O	NOUN	NOUN	s224
5668	a	Spn	O	ADP	ADP	s224
5669	la	Spn	O	DET	DET	s224
5670	dentista	Spn	O	NOUN	NOUN	s224
